itemset,hypothesis,conclusion,rule,frequency,confidence,lift,interest,rule ID
"(2571, 3578)",3578,2571,3578-->2571,1.5547445255474452,0.2749832327297116,0.01632569307173859,-16.56860383713473,40
"(2571, 3793)",3793,2571,3793-->2571,0.10218978102189781,1.0,0.05936977651210302,-15.84358706986444,41
"(2571, 2762)",2762,2571,2762-->2571,1.6141814389989573,0.3921188630490956,0.023280009265404737,-16.451468206815345,42
"(2571, 5445)",5445,2571,5445-->2571,0.10010427528675704,1.0,0.05936977651210302,-15.84358706986444,43
"(2571, 4226)",4226,2571,4226-->2571,1.5787278415015642,0.2642007926023778,0.01568554201112365,-16.579386277262063,44
"(2571, 7361)",7361,2571,7361-->2571,0.29509906152241916,0.3356890459363958,0.019929783634804903,-16.507898023928046,45
"(4993, 5952)",5952,4993,5952-->4993,4.086548488008342,0.3102832355192651,0.05595367109119504,-5.235076514220046,46
"(4993, 6539)",6539,4993,6539-->4993,0.8112617309697602,0.3701799485861183,0.0667549023493959,-5.1751798011531935,47
"(4993, 7153)",7153,4993,7153-->4993,5.064650677789364,0.270331480337657,0.04874913306577907,-5.275028269401655,48
"(5952, 6539)",6539,5952,6539-->5952,0.8112617309697602,0.36632390745501286,0.08964139506235197,-3.720224580553329,49
"(5952, 7153)",5952,7153,5952-->7153,4.086548488008342,0.28349068639959174,0.05597438094651194,-4.781159991389772,50
"(1, 260, 1210)","(1, 260)",1210,"(1, 260)-->1210",0.22002085505735142,0.45023696682464454,0.06727598179882115,-6.242150937242092,51
"(1, 260, 1210)","(1, 1210)",260,"(1, 1210)-->260",0.205422314911366,0.48223350253807107,0.03950640089988127,-11.724231565240865,52
"(1, 296, 318)","(1, 296)",318,"(1, 296)-->318",0.3284671532846715,0.3047619047619048,0.0182541169612558,-16.390754257907545,53
"(1, 296, 318)","(1, 318)",296,"(1, 318)-->296",0.33368091762252344,0.30000000000000004,0.017651389655807107,-16.69582898852972,54
"(1, 356, 480)","(1, 480)",356,"(1, 480)-->356",0.21897810218978103,0.4714285714285714,0.02282641623750379,-20.18133472367049,55
"(32, 296, 318)","(32, 318)",296,"(32, 318)-->296",0.21897810218978103,0.4619047619047619,0.02717753645417919,-16.533924226624958,56
"(32, 296, 356)","(32, 356)",296,"(32, 356)-->296",0.21584984358706985,0.46859903381642515,0.027571413794094835,-16.527229954713295,57
"(32, 296, 593)","(32, 593)",296,"(32, 593)-->296",0.2064650677789364,0.4696969696969697,0.02763601410757678,-16.52613201883275,58
"(47, 50, 296)","(47, 50)",296,"(47, 50)-->296",0.32116788321167883,0.33116883116883117,0.019485300269397453,-16.66466015736089,59
"(47, 260, 1196)","(47, 260)",1196,"(47, 260)-->1196",0.3013555787278415,0.3183391003460207,0.031135869172038127,-9.905852766181612,60
"(47, 260, 1196)","(47, 1196)",260,"(47, 1196)-->260",0.19499478623566216,0.49197860962566836,0.04030475710157321,-11.714486458153267,61
"(47, 296, 589)","(47, 589)",296,"(47, 589)-->296",0.31282586027111575,0.32,0.018828148966194246,-16.67582898852972,62
"(47, 296, 2959)","(47, 2959)",296,"(47, 2959)-->296",0.31908237747653806,0.32026143790849676,0.01884353144083983,-16.675567550621224,63
"(47, 356, 480)","(47, 480)",356,"(47, 480)-->356",0.21897810218978103,0.47619047619047616,0.023056986098488674,-20.176572818908586,64
"(47, 2571, 2858)","(47, 2858)",2571,"(47, 2858)-->2571",0.20020855057351408,0.47916666666666663,0.028448017912049362,-16.364420403197773,65
"(50, 260, 296)","(50, 260)",296,"(50, 260)-->296",0.30656934306569344,0.31292517006802717,0.01841188036660151,-16.682903818461693,66
"(50, 260, 1196)","(50, 1196)",260,"(50, 1196)-->260",0.20229405630865485,0.4845360824742268,0.039695036997504145,-11.721928985304709,67
"(50, 296, 527)","(50, 527)",296,"(50, 527)-->296",0.3159541188738269,0.31353135313531355,0.018447546945012924,-16.682297635394406,68
"(50, 296, 608)","(50, 608)",296,"(50, 608)-->296",0.21584984358706985,0.4782608695652174,0.028139896552735962,-16.5175681189645,69
"(50, 296, 2959)","(50, 2959)",296,"(50, 2959)-->296",0.3159541188738269,0.31683168316831684,0.01864173164969727,-16.678997305361403,70
"(110, 150, 356)","(110, 150)",356,"(110, 150)-->356",0.22523461939520334,0.46296296296296297,0.022416514262419546,-20.189800332136098,71
"(110, 356, 527)","(110, 527)",356,"(110, 527)-->356",0.2116788321167883,0.47783251231527096,0.023136492947104154,-20.17493078278379,72
"(110, 356, 590)","(110, 590)",356,"(110, 590)-->356",0.20855057351407716,0.45999999999999996,0.02227304857114006,-20.19276329509906,73
"(110, 2028, 2571)","(110, 2028)",2571,"(110, 2028)-->2571",0.2116788321167883,0.47290640394088673,0.02807634751311276,-16.370680665923555,74
"(150, 296, 318)","(150, 296)",318,"(150, 296)-->318",0.3524504692387904,0.3076923076923077,0.01842963731665249,-16.387823854977142,75
"(150, 296, 318)","(150, 318)",296,"(150, 318)-->296",0.3722627737226277,0.2913165266106443,0.017140471747935936,-16.704512461919077,76
"(150, 356, 457)","(150, 457)",356,"(150, 457)-->356",0.21897810218978103,0.4619047619047619,0.022365276515534015,-20.190858533194298,77
"(150, 356, 480)","(150, 480)",356,"(150, 480)-->356",0.23983315954118875,0.47826086956521735,0.023157233864134277,-20.17450242553384,78
"(150, 356, 589)","(150, 589)",356,"(150, 589)-->356",0.2116788321167883,0.46305418719211827,0.02242093130956485,-20.189709107906943,79
"(150, 356, 593)","(150, 593)",356,"(150, 593)-->356",0.22627737226277372,0.4608294930875576,0.022313212353376136,-20.1919338020115,80
"(260, 296, 608)","(260, 608)",296,"(260, 608)-->296",0.3096976016684046,0.31313131313131315,0.018424009405051185,-16.68269767539841,81
"(260, 318, 1198)","(318, 1198)",260,"(318, 1198)-->260",0.31386861313868614,0.3056478405315614,0.02503983248503053,-11.900817227247375,82
"(260, 480, 1196)","(480, 1196)",260,"(480, 1196)-->260",0.42961418143899893,0.25,0.020480949940201606,-11.956465067778936,83
"(260, 480, 1210)","(480, 1210)",260,"(480, 1210)-->260",0.3368091762252346,0.32198142414860687,0.026377941718649753,-11.884483643630329,84
"(260, 480, 2571)","(480, 2571)",260,"(480, 2571)-->260",0.3096976016684046,0.31313131313131315,0.025652906995808075,-11.893333754647623,85
"(260, 589, 1196)","(589, 1196)",260,"(589, 1196)-->260",0.45255474452554745,0.2511520737327189,0.020575332197990556,-11.955312994046217,86
"(260, 593, 1198)","(593, 1198)",260,"(593, 1198)-->260",0.31386861313868614,0.31893687707641194,0.026128520853944907,-11.887528190702524,87
"(260, 593, 1210)","(593, 1210)",260,"(593, 1210)-->260",0.3169968717413973,0.3157894736842105,0.02587067360867571,-11.890675594094725,88
"(260, 608, 1196)","(608, 1196)",260,"(608, 1196)-->260",0.1981230448383733,0.4842105263157894,0.039668366199969426,-11.722254541463146,89
"(260, 858, 1196)","(260, 858)",1196,"(260, 858)-->1196",0.3284671532846715,0.3238095238095238,0.03167091619921809,-9.900382342718109,90
"(260, 858, 1196)","(858, 1196)",260,"(858, 1196)-->260",0.22002085505735142,0.48341232227488146,0.039602974291953814,-11.723052745504054,91
"(260, 858, 1210)","(858, 1210)",260,"(858, 1210)-->260",0.205422314911366,0.4771573604060914,0.03909054404830358,-11.729307707372845,92
"(260, 1036, 1196)","(260, 1036)",1196,"(260, 1036)-->1196",0.1981230448383733,0.48947368421052634,0.04787407069432889,-9.734718182317106,93
"(260, 1036, 1196)","(1036, 1196)",260,"(1036, 1196)-->260",0.20229405630865485,0.4793814432989691,0.03927274936987112,-11.727083624479967,94
"(260, 1196, 1240)","(260, 1240)",1196,"(260, 1240)-->1196",0.1981230448383733,0.4842105263157894,0.047359295740626424,-9.739981340211843,95
"(260, 1196, 1240)","(1196, 1240)",260,"(1196, 1240)-->260",0.1991657977059437,0.481675392670157,0.03946067841881775,-11.724789675108779,96
"(260, 1196, 1270)","(1196, 1270)",260,"(1196, 1270)-->260",0.43274244004171014,0.25301204819277107,0.020727708373216084,-11.953453019586165,97
"(260, 1196, 1291)","(260, 1291)",1196,"(260, 1291)-->1196",0.4410844629822732,0.25295508274231676,0.024740838791420885,-9.971236783785317,98
"(260, 1196, 2858)","(260, 2858)",1196,"(260, 2858)-->1196",0.21480709071949947,0.45631067961165056,0.04463048870449494,-9.767881186915982,99
"(260, 1196, 2858)","(1196, 2858)",260,"(1196, 2858)-->260",0.20437956204379562,0.4795918367346939,0.039289985599570434,-11.726873231044243,100
"(260, 1196, 2959)","(1196, 2959)",260,"(1196, 2959)-->260",0.41605839416058393,0.2531328320802005,0.020737603448224184,-11.953332235698735,101
"(260, 1196, 4993)","(1196, 4993)",260,"(1196, 4993)-->260",0.4171011470281543,0.255,0.02089056893900564,-11.951465067778935,102
"(260, 1196, 5952)","(1196, 5952)",260,"(1196, 5952)-->260",0.20125130344108447,0.4818652849740933,0.03947623511790155,-11.724599782804843,103
"(260, 1196, 7153)","(1196, 7153)",260,"(1196, 7153)-->260",0.40667361835245047,0.25384615384615383,0.02079604147774317,-11.952618913932781,104
"(260, 1198, 1270)","(1198, 1270)",260,"(1198, 1270)-->260",0.31178310740354537,0.31438127090301005,0.025755308286006036,-11.892083796875927,105
"(260, 1210, 1270)","(1210, 1270)",260,"(1210, 1270)-->260",0.4254431699687174,0.25490196078431376,0.020882537193931055,-11.951563106994621,106
"(260, 2571, 3578)","(260, 3578)",2571,"(260, 3578)-->2571",0.20333680917622524,0.48717948717948717,0.02892373727512711,-16.356407582684955,107
"(296, 318, 592)","(296, 592)",318,"(296, 592)-->318",0.33368091762252344,0.30312500000000003,0.018156072387733434,-16.392391162669448,108
"(296, 318, 592)","(318, 592)",296,"(318, 592)-->296",0.21897810218978103,0.4619047619047619,0.02717753645417919,-16.533924226624958,109
"(296, 318, 608)","(318, 608)",296,"(318, 608)-->296",0.337851929092805,0.3240740740740741,0.019067859196087923,-16.671754914455647,110
"(296, 356, 364)","(296, 364)",356,"(296, 364)-->356",0.20437956204379562,0.4693877551020408,0.02272760058279598,-20.18337553999702,111
"(296, 356, 588)","(296, 588)",356,"(296, 588)-->356",0.20959332638164754,0.4577114427860696,0.022162237384218963,-20.19505185231299,112
"(296, 356, 590)","(296, 590)",356,"(296, 590)-->356",0.22210636079249219,0.460093896713615,0.02227759501910314,-20.192669398385444,113
"(296, 356, 608)","(356, 608)",296,"(356, 608)-->296",0.21793534932221065,0.46411483253588515,0.027307572513768565,-16.531714155993836,114
"(296, 356, 2028)","(296, 2028)",356,"(296, 2028)-->356",0.33368091762252344,0.30625,0.01482852418459053,-20.34651329509906,115
"(296, 593, 608)","(593, 608)",296,"(593, 608)-->296",0.33263816475495306,0.3103448275862069,0.018260058264628037,-16.685484160943513,116
"(296, 593, 858)","(593, 858)",296,"(593, 858)-->296",0.3295099061522419,0.3037974683544304,0.017874824967905927,-16.692031520175288,117
"(296, 858, 2571)","(858, 2571)",296,"(858, 2571)-->296",0.31386861313868614,0.3056478405315614,0.017983697102261942,-16.690181147998157,118
"(296, 858, 2959)","(858, 2959)",296,"(858, 2959)-->296",0.31178310740354537,0.30769230769230765,0.018103989390571385,-16.688136680837413,119
"(296, 2571, 2762)","(296, 2762)",2571,"(296, 2762)-->2571",0.20333680917622524,0.47692307692307695,0.028314816490387595,-16.366663992941366,120
"(296, 4993, 5952)","(296, 5952)",4993,"(296, 5952)-->4993",0.3034410844629823,0.32646048109965636,0.058870929179121935,-5.218899268639656,121
"(318, 356, 364)","(318, 364)",356,"(318, 364)-->356",0.21480709071949947,0.48058252427184467,0.02326964762075629,-20.172180770827215,122
"(318, 356, 588)","(318, 588)",356,"(318, 588)-->356",0.21480709071949947,0.470873786407767,0.02279955372942788,-20.18188950869129,123
"(318, 356, 590)","(318, 590)",356,"(318, 590)-->356",0.20959332638164754,0.46268656716417916,0.022403131268830045,-20.19007672793488,124
"(318, 356, 858)","(356, 858)",318,"(356, 858)-->318",0.2127215849843587,0.4558823529411765,0.02730567587724616,-16.23963380972827,125
"(318, 356, 2028)","(318, 2028)",356,"(318, 2028)-->356",0.33368091762252344,0.3125,0.015131147127133192,-20.34026329509906,126
"(318, 527, 2571)","(527, 2571)",318,"(527, 2571)-->318",0.32116788321167883,0.30194805194805197,0.018085577529085118,-16.393568110721397,127
"(318, 527, 2959)","(527, 2959)",318,"(527, 2959)-->318",0.20959332638164754,0.4577114427860696,0.02741523163024425,-16.23780471988338,128
"(318, 593, 608)","(318, 608)",593,"(318, 608)-->593",0.337851929092805,0.3055555555555556,0.027429352969931462,-10.834173328698876,129
"(318, 2571, 2762)","(318, 2762)",2571,"(318, 2762)-->2571",0.20750782064650677,0.4623115577889447,0.02744733386489185,-16.381275512075497,130
"(318, 2571, 4226)","(318, 4226)",2571,"(318, 4226)-->2571",0.31282586027111575,0.31,0.018404630718751935,-16.533587069864442,131
"(318, 2959, 4226)","(2959, 4226)",318,"(2959, 4226)-->318",0.32638164754953075,0.3035143769968051,0.01817939463743277,-16.392001785672644,132
"(318, 4993, 5952)","(318, 5952)",4993,"(318, 5952)-->4993",0.45255474452554745,0.2534562211981567,0.04570600152858824,-5.291903528541155,133
"(356, 364, 480)","(364, 480)",356,"(364, 480)-->356",0.22523461939520334,0.4814814814814815,0.02331317483291633,-20.17128181361758,134
"(356, 364, 588)","(364, 588)",356,"(364, 588)-->356",0.21689259645464026,0.44230769230769224,0.02141639285686544,-20.210455602791367,135
"(356, 377, 480)","(356, 377)",480,"(356, 377)-->480",0.2283628779979145,0.4474885844748859,0.057960771543951316,-7.27305364701625,136
"(356, 377, 480)","(377, 480)",356,"(377, 480)-->356",0.21897810218978103,0.4666666666666666,0.0225958463765189,-20.186096628432395,137
"(356, 380, 480)","(356, 380)",480,"(356, 380)-->480",0.2210636079249218,0.4481132075471698,0.05804167558586384,-7.272429023943967,138
"(356, 380, 480)","(380, 480)",356,"(380, 480)-->356",0.20959332638164754,0.472636815920398,0.022884919038052193,-20.18012647917866,139
"(356, 480, 588)","(480, 588)",356,"(480, 588)-->356",0.22523461939520334,0.4768518518518518,0.02308900969029213,-20.17591144324721,140
"(356, 480, 590)","(480, 590)",356,"(480, 590)-->356",0.22210636079249219,0.4788732394366197,0.023186884611719596,-20.17389005566244,141
"(356, 480, 592)","(480, 592)",356,"(480, 592)-->356",0.3284671532846715,0.32063492063492066,0.015525037306315709,-20.33212837446414,142
"(356, 480, 780)","(356, 780)",480,"(356, 780)-->480",0.21480709071949947,0.44660194174757284,0.05784592951592685,-7.273940289743564,143
"(356, 480, 780)","(480, 780)",356,"(480, 780)-->356",0.2116788321167883,0.45320197044334976,0.02194389021787198,-20.19956132465571,144
"(356, 589, 592)","(589, 592)",356,"(589, 592)-->356",0.3232533889468196,0.3064516129032258,0.014838286214995132,-20.346311682195836,145
"(356, 1270, 2571)","(1270, 2571)",356,"(1270, 2571)-->356",0.2116788321167883,0.45812807881773404,0.022182410763718418,-20.194635216281327,146
"(356, 2028, 2571)","(356, 2028)",2571,"(356, 2028)-->2571",0.456725755995829,0.2534246575342466,0.015045765280464465,-16.590162412330194,147
"(356, 2571, 2762)","(356, 2762)",2571,"(356, 2762)-->2571",0.23357664233576642,0.4642857142857143,0.027564539094904975,-16.379301355578725,148
"(356, 2571, 3578)","(356, 3578)",2571,"(356, 3578)-->2571",0.21897810218978103,0.4714285714285714,0.02798860892713428,-16.37215849843587,149
"(356, 2571, 4226)","(356, 4226)",2571,"(356, 4226)-->2571",0.20855057351407716,0.45999999999999996,0.027310097195567387,-16.38358706986444,150
"(356, 4993, 5952)","(356, 5952)",4993,"(356, 5952)-->4993",0.4608967674661105,0.25565610859728505,0.046102709316434065,-5.289703641142027,151
"(589, 1240, 2571)","(589, 1240)",2571,"(589, 1240)-->2571",0.20750782064650677,0.4723618090452262,0.028044015035867762,-16.371225260819216,152
"(589, 1240, 2571)","(1240, 2571)",589,"(1240, 2571)-->589",0.2064650677789364,0.47474747474747475,0.06922348004908442,-6.383438135262953,153
"(593, 2028, 2571)","(593, 2028)",2571,"(593, 2028)-->2571",0.21376433785192908,0.45853658536585373,0.027223214595793584,-16.38505048449859,154
"(1196, 1210, 1291)","(1210, 1291)",1196,"(1210, 1291)-->1196",0.42752867570385816,0.25365853658536586,0.024809641671123494,-9.970533329942267,155
"(1196, 1291, 2571)","(1291, 2571)",1196,"(1291, 2571)-->1196",0.30761209593326383,0.311864406779661,0.030502597256674643,-9.912327459747972,156
"(1196, 2571, 3578)","(1196, 3578)",2571,"(1196, 3578)-->2571",0.1991657977059437,0.4869109947643979,0.02890779694044807,-16.356676075100044,157
"(1198, 2571, 4993)","(1198, 4993)",2571,"(1198, 4993)-->2571",0.30031282586027114,0.3194444444444444,0.018965345274699574,-16.524142625419998,158
"(1198, 4993, 7153)","(1198, 7153)",4993,"(1198, 7153)-->4993",0.20125130344108447,0.47668393782383417,0.08596086806563688,-5.068675811915478,159
"(2028, 2571, 2762)","(2028, 2762)",2571,"(2028, 2762)-->2571",0.20855057351407716,0.47500000000000003,0.028200643843248937,-16.36858706986444,160
"(2028, 2571, 2959)","(2028, 2959)",2571,"(2028, 2959)-->2571",0.20855057351407716,0.47000000000000003,0.02790379496068842,-16.373587069864442,161
"(2571, 2762, 2959)","(2762, 2959)",2571,"(2762, 2959)-->2571",0.205422314911366,0.4720812182741117,0.028027356424495335,-16.371505851590328,162
"(2571, 2959, 4226)","(2571, 4226)",2959,"(2571, 4226)-->2959",0.4171011470281543,0.2525,0.03146816114359974,-7.771483315954119,163
"(2959, 4993, 5952)","(2959, 5952)",4993,"(2959, 5952)-->4993",0.4233576642335766,0.2536945812807882,0.04574898522908535,-5.291665168458524,164
"(4306, 4993, 5952)","(4306, 4993)",5952,"(4306, 4993)-->5952",0.3034410844629823,0.3230240549828179,0.0790456924543308,-3.7635244330255238,165
"(4306, 4993, 5952)","(4306, 5952)",4993,"(4306, 5952)-->4993",0.29509906152241916,0.33215547703180215,0.05989791321427195,-5.21320427270751,166
"(4306, 4993, 7153)","(4306, 7153)",4993,"(4306, 7153)-->4993",0.2961418143899896,0.32394366197183094,0.058417068791084215,-5.221416087767481,167
"(4993, 5952, 6539)","(4993, 6539)",5952,"(4993, 6539)-->5952",0.30031282586027114,0.3229166666666667,0.07901941396614784,-3.7636318213416753,168
"(4993, 5952, 6539)","(5952, 6539)",4993,"(5952, 6539)-->4993",0.29718456725756,0.3263157894736842,0.05884483680053839,-5.219043960265628,169
"(4993, 6539, 7153)","(6539, 7153)",4993,"(6539, 7153)-->4993",0.3023983315954119,0.3275862068965517,0.059073932383187866,-5.21777354284276,170
